target,objective,feature_mode,model,incumbent_diet,incumbent_value,candidate_name,byproduct_type,inclusion_pct,is_observed_pct,mu,sigma,ei,predicted_improvement
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo69,orujo,69.0,False,11.344739332012752,0.7105734781834168,1.2379010596921711e-09,-3.973638314422578
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo70,orujo,70.0,True,11.400099562747194,0.7242732830180062,3.668139165228591e-09,-3.9182780836881363
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo71,orujo,71.0,False,11.466788950113493,0.7355398204176902,9.993185299228694e-09,-3.851588696321837
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo72,orujo,72.0,False,11.532863862448275,0.7478932517874779,2.668259353890021e-08,-3.7855137839870547
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo73,orujo,73.0,False,11.598576899109887,0.7612378031707527,6.937108921900818e-08,-3.7198007473254435
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo74,orujo,74.0,False,11.664156849423593,0.7754814215559951,1.7473090690974757e-07,-3.654220797011737
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo75,orujo,75.0,False,11.729763792057147,0.7905448743589769,4.2481299863841855e-07,-3.588613854378183
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo76,orujo,76.0,False,11.795489398308895,0.8063619614152777,9.943746288329748e-07,-3.522888248126435
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo77,orujo,77.0,False,11.861372161903619,0.8228767210535985,2.237288294000718e-06,-3.4570054845317113
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo78,orujo,78.0,False,11.92741448037942,0.8400402356153952,4.834452025055205e-06,-3.3909631660559096
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo79,orujo,79.0,False,11.99359684031267,0.8578080184783624,1.003089103530401e-05,-3.3247808061226607
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo80,orujo,80.0,False,12.059888136627153,0.8761382448792324,1.9991386047552126e-05,-3.258489509808177
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo81,orujo,81.0,False,12.126252696236891,0.8949908319372892,3.8299266496405124e-05,-3.192124950198439
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo82,orujo,82.0,False,12.192655081800215,0.9143273380385671,7.061046360256511e-05,-3.125722564635115
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo83,orujo,83.0,False,12.259063822882679,0.9341117112808223,0.00012545596498692892,-3.0593138235526514
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo84,orujo,84.0,False,12.32545512889893,0.9543119986075744,0.00021516626271854454,-2.9929225175363996
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo85,orujo,85.0,False,12.391817454253445,0.9749031698967734,0.00035688160580078874,-2.926560192181885
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo86,orujo,86.0,False,12.458157434758066,0.9958711228626489,0.0005736242177279728,-2.860220211677264
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo87,orujo,87.0,False,12.524506945634403,1.0172175405697703,0.0008954494969397944,-2.7938707008009267
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo88,orujo,88.0,False,12.590929320777118,1.0389642333195457,0.0013607436686816094,-2.7274483256582123
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo89,orujo,89.0,False,12.657519110865591,1.061153268054219,0.0020177069987785713,-2.660858535569739
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Orujo90,orujo,90.0,True,12.72438225927247,1.0838344025505446,0.0029256970443405535,-2.5939953871628596
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa15,quinoa,15.0,True,7.25483341805623,0.7780285597761694,1.1627848593981629e-26,-8.0635442283791
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa16,quinoa,16.0,False,7.286318682591769,0.7700060098787065,5.644064383866009e-27,-8.03205896384356
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa17,quinoa,17.0,False,7.317820406814835,0.7626439384238398,2.9640877828086915e-27,-8.000557239620495
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa18,quinoa,18.0,False,7.349333433138952,0.7559496658293977,1.69520292667379e-27,-7.969044213296378
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa19,quinoa,19.0,False,7.380851979223917,0.7499279350569064,1.0618929700678423e-27,-7.937525667211413
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa20,quinoa,20.0,False,7.4123707862848,0.7445830416402377,7.323681956523403e-28,-7.90600686015053
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa21,quinoa,21.0,False,7.443885768587323,0.7399199388965002,5.587649646461807e-28,-7.874491877848007
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa22,quinoa,22.0,False,7.47539437183561,0.7359447286409442,4.736303429589991e-28,-7.84298327459972
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa23,quinoa,23.0,False,7.506895770679758,0.7326648068248658,4.477076402060492e-28,-7.811481875755572
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa24,quinoa,24.0,False,7.538390978662283,0.730088827883112,4.734412004057672e-28,-7.779986667773047
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa25,quinoa,25.0,False,7.569882898571596,0.7282265680431945,5.614634269197358e-28,-7.7484947478637345
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa26,quinoa,26.0,False,7.601376299778005,0.7270886952130703,7.479567084586597e-28,-7.717001346657325
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa27,quinoa,27.0,False,7.632877664549961,0.726686381114511,1.1200581448310115e-27,-7.685499981885369
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa28,quinoa,28.0,False,7.664394789989988,0.7270306101545299,1.884722248931603e-27,-7.653982856445342
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa29,quinoa,29.0,False,7.695935957080698,0.7281309389082239,3.557590386879126e-27,-7.622441689354632
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa30,quinoa,30.0,True,7.727508371846496,0.7299933286706883,7.507665417110432e-27,-7.590869274588834
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa31,quinoa,31.0,False,7.751847331351099,0.7304884114854281,1.1516204970383431e-26,-7.566530315084231
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa32,quinoa,32.0,False,7.776207175247151,0.7315033491564893,1.9060789739019082e-26,-7.542170471188179
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa33,quinoa,33.0,False,7.800585536076553,0.733032219959056,3.3927950500645236e-26,-7.517792110358777
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa34,quinoa,34.0,False,7.824979297218808,0.7350671421752761,6.468789196321279e-26,-7.493398349216522
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa35,quinoa,35.0,False,7.849385115777172,0.7375990838198329,1.315198808782183e-25,-7.468992530658158
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa36,quinoa,36.0,False,7.8737997392969055,0.740618416274921,2.837759769790239e-25,-7.444577907138425
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa37,quinoa,37.0,False,7.898220178944478,0.7441152897439447,6.46547363622121e-25,-7.420157467490852
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa38,quinoa,38.0,False,7.922643784641055,0.7480798887422524,1.5475521905811119e-24,-7.395733861794275
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa39,quinoa,39.0,False,7.947068254977062,0.7525026100545076,3.871512453337906e-24,-7.371309391458268
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa40,quinoa,40.0,False,7.971491605496564,0.7573741928049597,1.007155027421532e-23,-7.346886040938766
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa41,quinoa,41.0,False,7.995912112350562,0.7626858197508587,2.7109809062080114e-23,-7.322465534084768
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa42,quinoa,42.0,False,8.020328243803576,0.7684291999255081,7.513975253502964e-23,-7.298049402631754
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa43,quinoa,43.0,False,8.04473858923095,0.7745966346576149,2.134547301966176e-22,-7.273639057204379
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa44,quinoa,44.0,False,8.069141793795975,0.7811810611124355,6.187386051059798e-22,-7.249235852639355
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa45,quinoa,45.0,False,8.093536506794743,0.7881760591544177,1.8224171532737932e-21,-7.224841139640587
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa46,quinoa,46.0,False,8.117921352658547,0.7955757977949891,5.432570611909149e-21,-7.200456293776783
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa47,quinoa,47.0,False,8.142294935866168,0.8033748859660659,1.632899474466119e-20,-7.176082710569162
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa48,quinoa,48.0,False,8.166655894706143,0.8115680779430631,4.9315362810596216e-20,-7.151721751729188
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa49,quinoa,49.0,False,8.191003024221446,0.8201497653565409,1.491497217506308e-19,-7.127374622213884
Quitina,Maximizar Quitina,REDUCED_FEATURES,GP_Compuesto_NoARD,Orujo70,15.31837764643533,Quinoa50,quinoa,50.0,True,8.215335496180305,0.8291131640388774,4.502777110899823e-19,-7.103042150255025
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja15,hoja,15.0,True,29.17074758545805,0.9105848455278849,0.00012505202404677722,-2.976645346986192
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja16,hoja,16.0,False,29.011803875340135,0.8836983708425102,4.071054183043361e-05,-3.135589057104106
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja17,hoja,17.0,False,28.852153997521274,0.8590273772554012,1.1931089416879843e-05,-3.295238934922967
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja18,hoja,18.0,False,28.692391181021037,0.8364993081837182,3.152007030373069e-06,-3.455001751423204
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja19,hoja,19.0,False,28.53282828661463,0.8161600605507737,7.550553823356249e-07,-3.61456464582961
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja20,hoja,20.0,False,28.373543128653836,0.7981500699278974,1.6598470172391932e-07,-3.773849803790405
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja21,hoja,21.0,False,28.21449276078756,0.7826497000438375,3.412671989456437e-08,-3.93290017165668
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja22,hoja,22.0,False,28.055588458728604,0.7698393587471136,6.734932325036008e-09,-4.091804473715637
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja23,hoja,23.0,False,27.89672941502611,0.7598757521233906,1.3173414495976874e-09,-4.250663517418133
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja24,hoja,24.0,False,27.737812679012304,0.7528784938219732,2.648057000814627e-10,-4.409580253431937
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja25,hoja,25.0,False,27.578735953433004,0.7489235686174984,5.681132598280631e-11,-4.568656979011237
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja26,hoja,26.0,False,27.419408347761607,0.7480440295013341,1.3492533336001339e-11,-4.727984584682634
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja27,hoja,27.0,False,27.25978620422093,0.7502419482278603,3.667559128690735e-12,-4.887606728223311
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja28,hoja,28.0,False,27.09995231176921,0.7555174377931069,1.175935126123713e-12,-5.0474406206750295
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja29,hoja,29.0,False,26.940236387321708,0.763913757486668,4.579977063315782e-13,-5.207156545122533
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja30,hoja,30.0,True,26.78126289675964,0.7755385847446941,2.2312334689822323e-13,-5.366130035684602
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja31,hoja,31.0,False,26.65877154605922,0.7839598834179953,1.2472024648167657e-13,-5.48862138638502
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja32,hoja,32.0,False,26.536834502316264,0.7941888438034329,7.958152955888924e-14,-5.610558430127977
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja33,hoja,33.0,False,26.41510811749856,0.8060496114348211,5.718159316485926e-14,-5.732284814945682
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja34,hoja,34.0,False,26.293345138038863,0.8193932105816781,4.566359444566201e-14,-5.854047794405378
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja35,hoja,35.0,False,26.171420214584025,0.8341077384383164,4.0086352758782645e-14,-5.975972717860216
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja36,hoja,36.0,False,26.049294282172333,0.8501073966453522,3.832361727048857e-14,-6.098098650271908
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja37,hoja,37.0,False,25.9269755174517,0.867320234358688,3.955791667349322e-14,-6.220417414992539
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja38,hoja,38.0,False,25.80449159689739,0.8856796463076841,4.3715991456593334e-14,-6.342901335546852
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja39,hoja,39.0,False,25.681873457549962,0.9051196123693949,5.128986002454428e-14,-6.465519474894279
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja40,hoja,40.0,False,25.559147177860474,0.9255724688233952,6.335174014757444e-14,-6.588245754583767
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja41,hoja,41.0,False,25.436330715517794,0.9469681205734022,8.170184140181842e-14,-6.711062216926447
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja42,hoja,42.0,False,25.313433297177603,0.9692340758061891,1.0914078587967407e-13,-6.833959635266638
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja43,hoja,43.0,False,25.19045634364101,0.9922962192168204,1.4988430006081577e-13,-6.956936588803231
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja44,hoja,44.0,False,25.067395737988733,1.0160808003953687,2.1015948059626225e-13,-7.079997194455508
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja45,hoja,45.0,False,24.944246024203895,1.040518718386231,2.990650816718052e-13,-7.203146908240345
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja46,hoja,46.0,False,24.821007740856928,1.0655537501972212,4.2989861945914766e-13,-7.326385191587313
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja47,hoja,47.0,False,24.697699237028818,1.0911564580342097,6.224674793302295e-13,-7.449693695415423
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja48,hoja,48.0,False,24.57437290651519,1.117343726586041,9.075922787587801e-13,-7.5730200259290505
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja49,hoja,49.0,False,24.451129906152275,1.144196562099702,1.336127890333318e-12,-7.696263026291966
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Hoja50,hoja,50.0,True,24.32811001174329,1.1718471607692353,1.9949859918220856e-12,-7.8192829207009495
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo30,orujo,30.0,True,31.0261209506262,0.9398347078211358,0.05232894269934535,-1.1212719818180403
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo31,orujo,31.0,False,30.937596053306923,0.9121736681151416,0.03834765105128875,-1.2097968791373184
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo32,orujo,32.0,False,30.849236042260898,0.8855608904701834,0.02733155081813593,-1.2981568901833427
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo33,orujo,33.0,False,30.76094213149109,0.8599393210601113,0.018887557618319575,-1.3864508009531527
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo34,orujo,34.0,False,30.672643564645266,0.8352957954799327,0.012616116292916195,-1.4747493677989745
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo35,orujo,35.0,False,30.58430580790222,0.8116719255111793,0.008122564608382933,-1.5630871245420224
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo36,orujo,36.0,False,30.495921008261796,0.7891503327027841,0.005028939128649851,-1.6514719241824452
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo37,orujo,37.0,False,30.407497437478163,0.7678389181273065,0.002989409912248508,-1.7398954949660776
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo38,orujo,38.0,False,30.319052331365498,0.7478590508804234,0.0017051140286612563,-1.828340601078743
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo39,orujo,39.0,False,30.23060829005165,0.7293377617723358,0.0009338259264040933,-1.9167846423925923
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo40,orujo,40.0,False,30.142192260004535,0.7124025795531378,0.0004921550290063583,-2.005200672439706
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo41,orujo,41.0,False,30.053835972035948,0.6971777066266618,0.0002506501901454283,-2.093556960408293
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo42,orujo,42.0,False,29.965576701039218,0.6837807094625613,0.00012413739529303666,-2.1818162314050227
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo43,orujo,43.0,False,29.87745699031486,0.6723194430242491,6.030053436496482e-05,-2.269935942129379
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo44,orujo,44.0,False,29.78952139767648,0.6628894634922082,2.9038566900621934e-05,-2.35787153476776
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo45,orujo,45.0,False,29.7018073677247,0.6555727034709059,1.40380335247288e-05,-2.44558556471954
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo46,orujo,46.0,False,29.614326317892385,0.6504386254611518,6.907076519833554e-06,-2.5330666145518563
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo47,orujo,47.0,False,29.527031090837305,0.6475491503587114,3.508510730741669e-06,-2.620361841606936
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo48,orujo,48.0,False,29.43977037475986,0.6469675442298183,1.8655490832175363e-06,-2.707622557684381
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo49,orujo,49.0,False,29.35224798912437,0.6487670502659183,1.0515432813239645e-06,-2.7951449433198725
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo50,orujo,50.0,True,29.264055330168553,0.6530227355335965,6.35017531931339e-07,-2.883337602275688
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo51,orujo,51.0,False,29.23158213952552,0.6480540625151496,4.184838981969099e-07,-2.9158107929187196
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo52,orujo,52.0,False,29.198737771075454,0.6444414595207458,2.8542659028377716e-07,-2.9486551613687872
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo53,orujo,53.0,False,29.165649412537487,0.6421754699235981,2.0257657653197917e-07,-2.981743519906754
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo54,orujo,54.0,False,29.132441363719344,0.6412393073862983,1.503012633000772e-07,-3.0149515687248964
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo55,orujo,55.0,False,29.09920919331051,0.6416147147988933,1.1700067152520733e-07,-3.04818373913373
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo56,orujo,56.0,False,29.066015349617825,0.643282863850031,9.579894252558751e-08,-3.0813775828264163
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo57,orujo,57.0,False,29.032893583776104,0.6462233013454992,8.2615265627081e-08,-3.1144993486681365
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo58,orujo,58.0,False,28.99985597824763,0.6504124910031489,7.504892353825835e-08,-3.1475369541966103
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo59,orujo,59.0,False,28.96689982227253,0.6558226697460073,7.174074940184513e-08,-3.18049311017171
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo60,orujo,60.0,False,28.934013352534464,0.6624212959496301,7.2014385588371e-08,-3.213379579909777
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo61,orujo,61.0,False,28.901180240871874,0.6701711543858031,7.568542251032954e-08,-3.2462126915723672
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo62,orujo,62.0,False,28.86838309147,0.67903109768445,8.297660720722348e-08,-3.27900984097424
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo63,orujo,63.0,False,28.83560634235613,0.6889573837125749,9.450731323313635e-08,-3.3117865900881114
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo64,orujo,64.0,False,28.8028389668408,0.6999055690871568,1.1134455063726749e-07,-3.344553965603442
